category,answer,pred,response
refrigerating_machinery,D,D,D
refrigerating_machinery,D,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
electrical_engineering,C,C,C
electrical_engineering,B,B,B
electrical_engineering,B,D,D
electrical_engineering,B,B,B
railway_and_automotive_engineering,A,A,A
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,B,B,B
law,B,B,B
law,A,A,A
law,A,B,B
law,C,B,B
law,B,C,C
law,A,D,D
law,C,C,C
law,B,B,B
social_welfare,D,D,D
social_welfare,B,B,B
social_welfare,A,A,A
social_welfare,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,A,A,A
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
nondestructive_testing,C,C,C
nondestructive_testing,C,C,C
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,C,D,D
aviation_engineering_and_maintenance,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
electrical_engineering,C,B,B
electrical_engineering,D,C,C
electrical_engineering,B,B,B
electrical_engineering,B,C,C
refrigerating_machinery,D,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,A,B,B
refrigerating_machinery,B,B,B
electrical_engineering,B,B,B
electrical_engineering,D,B,B
electrical_engineering,D,B,B
electrical_engineering,D,A,A
refrigerating_machinery,C,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,D,D,D
refrigerating_machinery,D,B,B
railway_and_automotive_engineering,B,C,C
railway_and_automotive_engineering,A,A,A
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,C,A,A
refrigerating_machinery,C,B,B
information_technology,A,A,A
information_technology,D,D,D
information_technology,B,B,B
information_technology,C,C,C
law,D,D,D
law,C,C,C
law,B,B,B
law,D,D,D
fashion,D,D,D
fashion,C,B,B
fashion,D,D,D
fashion,A,C,C
nondestructive_testing,D,D,D
nondestructive_testing,C,C,C
nondestructive_testing,B,B,B
nondestructive_testing,D,B,B
electrical_engineering,B,B,B
electrical_engineering,B,C,C
electrical_engineering,D,D,D
electrical_engineering,C,C,C
railway_and_automotive_engineering,C,B,B
railway_and_automotive_engineering,D,A,A
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,A,A,A
railway_and_automotive_engineering,A,B,B
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,C,A,A
railway_and_automotive_engineering,B,B,B
information_technology,A,A,A
information_technology,D,D,D
information_technology,B,B,B
information_technology,B,B,B
law,A,B,B
law,C,C,C
law,D,B,B
law,C,B,B
social_welfare,A,A,A
social_welfare,B,B,B
social_welfare,C,C,C
social_welfare,D,D,D
information_technology,D,D,D
information_technology,B,B,B
information_technology,B,B,B
information_technology,B,B,B
law,C,C,C
law,D,D,D
law,A,A,A
law,A,A,A
information_technology,D,D,D
information_technology,B,B,B
information_technology,A,A,A
information_technology,D,D,D
social_welfare,D,D,D
social_welfare,B,B,B
social_welfare,D,D,D
social_welfare,B,B,B
law,A,A,A
law,C,B,B
law,A,B,B
law,C,C,C
fashion,C,B,B
fashion,C,C,C
fashion,C,C,C
fashion,B,B,B
fashion,D,C,C
fashion,A,A,A
fashion,D,B,B
fashion,A,C,C
fashion,D,D,D
fashion,D,D,D
fashion,B,B,B
fashion,D,D,D
fashion,C,C,C
fashion,B,B,B
fashion,A,A,A
fashion,A,C,C
fashion,C,C,C
fashion,D,D,D
fashion,C,C,C
fashion,C,C,C
fashion,A,A,A
fashion,D,C,C
fashion,D,B,B
fashion,C,C,C
fashion,B,B,B
fashion,C,B,B
fashion,D,C,C
fashion,C,C,C
fashion,D,C,C
fashion,B,A,A
fashion,A,A,A
fashion,B,B,B
fashion,B,C,C
fashion,D,D,D
fashion,A,D,D
fashion,C,C,C
fashion,A,A,A
fashion,D,D,D
fashion,B,B,B
fashion,C,A,A
fashion,B,B,B
fashion,D,A,A
fashion,D,D,D
fashion,C,A,A
fashion,B,D,D
fashion,C,C,C
fashion,B,B,B
fashion,C,C,C
fashion,C,C,C
fashion,A,C,C
fashion,D,B,B
fashion,D,D,D
fashion,C,C,C
fashion,D,D,D
fashion,B,B,B
fashion,A,A,A
fashion,C,C,C
fashion,C,B,B
fashion,B,B,B
fashion,C,C,C
fashion,D,D,D
fashion,D,D,D
fashion,C,C,C
fashion,A,A,A
fashion,C,D,D
fashion,C,C,C
fashion,A,B,B
fashion,A,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,B,B,B
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,D,D
fashion,C,C,C
fashion,B,D,D
fashion,A,A,A
fashion,B,D,D
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,A,A,A
machine_design_and_manufacturing,A,B,B
nondestructive_testing,A,A,A
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,A,D,D
aviation_engineering_and_maintenance,C,B,B
aviation_engineering_and_maintenance,C,C,C
fashion,D,A,A
fashion,B,B,B
fashion,B,B,B
fashion,A,B,B
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
fashion,C,C,C
fashion,C,C,C
fashion,C,C,C
fashion,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,C,C,C
nondestructive_testing,C,C,C
nondestructive_testing,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,B,B,B
fashion,C,C,C
fashion,B,B,B
fashion,A,B,B
fashion,A,C,C
aviation_engineering_and_maintenance,A,D,D
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,B,B,B
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,A,A,A
machine_design_and_manufacturing,B,D,D
machine_design_and_manufacturing,D,D,D
nondestructive_testing,A,C,C
nondestructive_testing,D,D,D
nondestructive_testing,C,B,B
nondestructive_testing,C,C,C
fashion,C,C,C
fashion,D,D,D
fashion,C,C,C
fashion,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,A,A,A
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,A,A,A
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
nondestructive_testing,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,D,B,B
aviation_engineering_and_maintenance,C,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,D,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,C,D,D
electrical_engineering,B,B,B
electrical_engineering,D,D,D
electrical_engineering,D,C,C
electrical_engineering,D,D,D
fashion,D,D,D
fashion,C,D,D
fashion,D,A,A
fashion,B,A,A
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,A,B,B
machine_design_and_manufacturing,D,D,D
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,A,A,A
aviation_engineering_and_maintenance,B,B,B
nondestructive_testing,B,A,A
nondestructive_testing,B,D,D
nondestructive_testing,D,D,D
nondestructive_testing,D,B,B
electrical_engineering,B,C,C
electrical_engineering,D,C,C
electrical_engineering,D,C,C
electrical_engineering,D,D,D
fashion,D,D,D
fashion,C,A,A
fashion,B,B,B
fashion,C,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,D,C,C
machine_design_and_manufacturing,D,B,B
machine_design_and_manufacturing,D,C,C
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,D,D
railway_and_automotive_engineering,B,C,C
railway_and_automotive_engineering,A,A,A
railway_and_automotive_engineering,C,D,D
railway_and_automotive_engineering,A,A,A
nondestructive_testing,D,D,D
nondestructive_testing,C,C,C
nondestructive_testing,B,B,B
nondestructive_testing,C,B,B
electrical_engineering,B,B,B
electrical_engineering,D,C,C
electrical_engineering,D,D,D
electrical_engineering,D,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,A,A,A
fashion,C,C,C
fashion,C,C,C
fashion,B,B,B
fashion,D,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,A,A,A
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,B,B,B
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,A,A
railway_and_automotive_engineering,D,B,B
railway_and_automotive_engineering,C,D,D
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,D,D,D
nondestructive_testing,C,B,B
nondestructive_testing,A,A,A
nondestructive_testing,D,D,D
nondestructive_testing,B,B,B
electrical_engineering,C,B,B
electrical_engineering,B,A,A
electrical_engineering,B,B,B
electrical_engineering,C,C,C
refrigerating_machinery,C,C,C
refrigerating_machinery,B,B,B
refrigerating_machinery,D,C,C
refrigerating_machinery,A,A,A
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,C,C,C
fashion,A,D,D
fashion,C,C,C
fashion,D,D,D
fashion,D,D,D
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,C,C,C
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,D,C,C
railway_and_automotive_engineering,B,C,C
railway_and_automotive_engineering,C,C,C
nondestructive_testing,D,A,A
nondestructive_testing,B,A,A
nondestructive_testing,D,D,D
nondestructive_testing,C,B,B
electrical_engineering,C,C,C
electrical_engineering,D,C,C
electrical_engineering,B,B,B
electrical_engineering,D,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,A,A,A
fashion,C,C,C
fashion,C,C,C
fashion,D,D,D
fashion,D,D,D
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,D,D,D
nondestructive_testing,C,B,B
nondestructive_testing,B,B,B
nondestructive_testing,B,B,B
nondestructive_testing,D,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,B,B,B
railway_and_automotive_engineering,D,C,C
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,C,C,C
electrical_engineering,D,D,D
electrical_engineering,C,A,A
electrical_engineering,C,C,C
electrical_engineering,D,C,C
refrigerating_machinery,C,B,B
refrigerating_machinery,D,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,A,A,A
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,C,C
nondestructive_testing,D,D,D
nondestructive_testing,B,B,B
nondestructive_testing,C,C,C
nondestructive_testing,D,D,D
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
railway_and_automotive_engineering,A,A,A
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,D,D,D
fashion,C,C,C
fashion,C,C,C
fashion,A,A,A
fashion,D,D,D
electrical_engineering,B,C,C
electrical_engineering,C,D,D
electrical_engineering,C,C,C
electrical_engineering,D,D,D
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,A,A,A
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,B,B,B
refrigerating_machinery,C,D,D
refrigerating_machinery,D,A,A
refrigerating_machinery,D,B,B
refrigerating_machinery,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,B,C,C
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,C,C
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,B,C,C
electrical_engineering,D,C,C
electrical_engineering,D,C,C
electrical_engineering,D,C,C
electrical_engineering,B,C,C
aviation_engineering_and_maintenance,A,A,A
aviation_engineering_and_maintenance,B,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
fashion,D,D,D
fashion,A,A,A
fashion,B,B,B
fashion,B,B,B
social_welfare,B,B,B
social_welfare,C,C,C
social_welfare,C,C,C
social_welfare,C,C,C
refrigerating_machinery,B,A,A
refrigerating_machinery,D,D,D
refrigerating_machinery,C,B,B
refrigerating_machinery,B,B,B
law,D,D,D
law,B,B,B
law,B,B,B
law,B,C,C
information_technology,B,B,B
information_technology,C,C,C
information_technology,D,B,B
information_technology,B,B,B
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,D,D,D
fashion,C,C,C
fashion,D,D,D
fashion,D,D,D
fashion,B,C,C
aviation_engineering_and_maintenance,A,A,A
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,C,C,C
electrical_engineering,B,B,B
electrical_engineering,C,B,B
electrical_engineering,C,C,C
electrical_engineering,C,C,C
railway_and_automotive_engineering,B,C,C
railway_and_automotive_engineering,A,B,B
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,D,D,D
law,B,C,C
law,B,B,B
law,D,D,D
law,C,C,C
social_welfare,B,B,B
social_welfare,A,A,A
social_welfare,B,B,B
social_welfare,C,D,D
machine_design_and_manufacturing,A,A,A
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,B,C,C
machine_design_and_manufacturing,C,C,C
information_technology,D,D,D
information_technology,C,C,C
information_technology,B,B,B
information_technology,D,B,B
refrigerating_machinery,B,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,D,C,C
law,D,C,C
law,C,C,C
law,B,D,D
law,C,C,C
fashion,C,B,B
fashion,B,B,B
fashion,A,A,A
fashion,B,B,B
electrical_engineering,D,C,C
electrical_engineering,D,B,B
electrical_engineering,B,B,B
electrical_engineering,B,A,A
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,A,A
social_welfare,D,D,D
social_welfare,C,B,B
social_welfare,B,B,B
social_welfare,B,B,B
information_technology,D,D,D
information_technology,C,C,C
information_technology,C,C,C
information_technology,B,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,C,C,C
refrigerating_machinery,D,C,C
refrigerating_machinery,B,A,A
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,C,D,D
law,A,A,A
law,B,B,B
law,B,D,D
law,B,B,B
aviation_engineering_and_maintenance,A,C,C
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,B,B,B
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,C,C,C
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,C,C,C
electrical_engineering,D,B,B
electrical_engineering,C,B,B
electrical_engineering,B,B,B
electrical_engineering,B,B,B
fashion,D,D,D
fashion,A,A,A
fashion,B,D,D
fashion,D,D,D
information_technology,B,B,B
information_technology,C,C,C
information_technology,B,B,B
information_technology,D,D,D
refrigerating_machinery,D,C,C
refrigerating_machinery,D,D,D
refrigerating_machinery,B,B,B
refrigerating_machinery,B,B,B
social_welfare,C,C,C
social_welfare,B,B,B
social_welfare,D,D,D
social_welfare,B,B,B
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,D,D,D
machine_design_and_manufacturing,C,C,C
machine_design_and_manufacturing,D,D,D
law,D,D,D
law,B,C,C
law,B,D,D
law,D,D,D
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,C,C,C
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,C,C,C
social_welfare,C,C,C
social_welfare,B,B,B
social_welfare,C,C,C
social_welfare,D,B,B
electrical_engineering,D,D,D
electrical_engineering,D,C,C
electrical_engineering,C,B,B
electrical_engineering,C,C,C
railway_and_automotive_engineering,D,D,D
railway_and_automotive_engineering,A,C,C
railway_and_automotive_engineering,B,B,B
railway_and_automotive_engineering,B,C,C
information_technology,D,C,C
information_technology,C,D,D
information_technology,C,C,C
information_technology,B,B,B
fashion,C,D,D
fashion,A,A,A
fashion,C,B,B
fashion,A,C,C
refrigerating_machinery,C,B,B
refrigerating_machinery,A,A,A
refrigerating_machinery,C,B,B
refrigerating_machinery,A,B,B
machine_design_and_manufacturing,D,A,A
machine_design_and_manufacturing,B,B,B
machine_design_and_manufacturing,A,C,C
machine_design_and_manufacturing,C,C,C
law,B,B,B
law,D,D,D
law,A,A,A
law,C,C,C
aviation_engineering_and_maintenance,B,B,B
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,D,D,D
aviation_engineering_and_maintenance,B,A,A
refrigerating_machinery,B,B,B
refrigerating_machinery,C,C,C
refrigerating_machinery,D,B,B
refrigerating_machinery,C,C,C
